"No.","Time","Source","Destination","Protocol","Length","Stream index","Info"
"1521","477.883567316","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"1522","477.909625537","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1523","478.714624040","192.168.225.121","192.168.225.1","DNS","86","","Standard query 0x5cd8 A ssl.gstatic.com OPT"
"1524","478.714731243","192.168.225.121","192.168.225.1","DNS","86","","Standard query 0x6495 AAAA ssl.gstatic.com OPT"
"1525","478.902941897","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.121? Tell 192.168.225.1"
"1526","478.902975134","20:16:b9:48:0b:f7","6e:df:24:b1:0e:fa","ARP","42","","192.168.225.121 is at 20:16:b9:48:0b:f7"
"1527","478.910466083","192.168.225.1","192.168.225.121","DNS","102","","Standard query response 0x5cd8 A ssl.gstatic.com A 142.250.76.195 OPT"
"1528","478.910466517","192.168.225.1","192.168.225.121","DNS","114","","Standard query response 0x6495 AAAA ssl.gstatic.com AAAA 2404:6800:4009:801::2003 OPT"
"1529","478.913053812","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","1392","","Initial, DCID=1491b8472eac6957"
"1530","479.108408061","fe80::6cdf:24ff:feae:bf7","ff02::1:ff34:4c65","ICMPv6","86","","Neighbor Solicitation for 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 from 6e:df:24:b1:0e:fa"
"1531","479.108480903","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Advertisement 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 (sol, ovr) is at 20:16:b9:48:0b:f7"
"1532","479.116962614","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=1491b8472eac6957"
"1533","479.120718864","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=1491b8472eac6957"
"1534","479.123032904","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","1392","","Initial, DCID=1491b8472eac6957"
"1535","479.124130459","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","298","","Handshake, SCID=1491b8472eac6957"
"1536","479.124401640","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","121","","Protected Payload (KP0)"
"1537","479.127443393","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","207","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1538","479.128047692","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","474","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1539","479.204961750","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","674","","Protected Payload (KP0)"
"1540","479.205409488","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","88","","Protected Payload (KP0)"
"1541","479.205598261","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1542","479.205866029","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"1543","479.232054642","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1544","479.264805536","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","451","","Protected Payload (KP0)"
"1545","479.265209032","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1546","479.265495307","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","97","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1547","479.291305131","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1548","479.388079061","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1549","480.924317263","fe80::4c2c:be6b:7951:be66","ff02::fb","ICMPv6","86","","Multicast Listener Report"
"1550","481.708335622","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","164","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1551","481.806037449","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"1552","481.832148340","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1553","481.871520736","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","174","","Protected Payload (KP0)"
"1554","481.871679316","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1555","481.872096527","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","97","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1556","481.898108179","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1557","481.958006082","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1558","482.033495169","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"1559","482.387683340","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  48971 Len=26"
"1560","483.712522305","192.168.225.121","192.168.225.1","DNS","90","","Standard query 0x071d A clients6.google.com OPT"
"1561","483.712650951","192.168.225.121","192.168.225.1","DNS","90","","Standard query 0x86a2 AAAA clients6.google.com OPT"
"1562","483.821795107","192.168.225.1","192.168.225.121","DNS","130","","Standard query response 0x071d A clients6.google.com CNAME clients.l.google.com A 172.217.166.174 OPT"
"1563","483.880344579","192.168.225.1","192.168.225.121","DNS","142","","Standard query response 0x86a2 AAAA clients6.google.com CNAME clients.l.google.com AAAA 2404:6800:4009:80e::200e OPT"
"1564","483.882894365","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:80e::200e","QUIC","1392","","Initial, DCID=759bd1ed6d0502c7"
"1565","484.018216467","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=759bd1ed6d0502c7"
"1566","484.025512673","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=759bd1ed6d0502c7"
"1567","484.025918200","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","286","","Handshake, SCID=759bd1ed6d0502c7"
"1568","484.026458044","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","124","","Protected Payload (KP0)"
"1569","484.028114871","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:80e::200e","QUIC","1392","","Protected Payload (KP0), DCID=759bd1ed6d0502c7"
"1570","484.028524374","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:80e::200e","QUIC","1237","","Protected Payload (KP0), DCID=759bd1ed6d0502c7"
"1571","484.053914914","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:80e::200e","QUIC","96","","Protected Payload (KP0), DCID=759bd1ed6d0502c7"
"1572","484.136731811","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","674","","Protected Payload (KP0)"
"1573","484.137090256","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","88","","Protected Payload (KP0)"
"1574","484.137350653","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:80e::200e","QUIC","95","","Protected Payload (KP0), DCID=759bd1ed6d0502c7"
"1575","484.137606089","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1576","484.698386753","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","588","","Protected Payload (KP0)"
"1577","484.698387854","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","248","","Protected Payload (KP0)"
"1578","484.698387994","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","262","","Protected Payload (KP0)"
"1579","484.698388165","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","588","","Protected Payload (KP0)"
"1580","484.699489883","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:80e::200e","QUIC","97","","Protected Payload (KP0), DCID=759bd1ed6d0502c7"
"1581","484.699828093","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:80e::200e","QUIC","95","","Protected Payload (KP0), DCID=759bd1ed6d0502c7"
"1582","484.699948763","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:80e::200e","QUIC","95","","Protected Payload (KP0), DCID=759bd1ed6d0502c7"
"1583","484.707208604","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","175","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1584","484.837046718","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"1585","484.837047157","2404:6800:4009:80e::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1586","484.863527988","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1587","484.878752208","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","205","","Protected Payload (KP0)"
"1588","484.879073701","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1589","484.879394341","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","97","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1590","484.904983002","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1591","484.976821876","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1592","484.991530753","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"1593","485.017793254","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1594","485.927738936","91.108.56.164","192.168.225.121","SSL","171","0","Continuation Data"
"1595","485.927817658","192.168.225.121","91.108.56.164","TCP","66","0","36680  >  443 [ACK] Seq=1715 Ack=1772 Win=665 Len=0 TSval=1303083602 TSecr=1166796507"
"1596","486.070263528","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.135? Tell 192.168.225.1"
"1597","488.860333371","20:16:b9:48:0b:f7","6e:df:24:b1:0e:fa","ARP","42","","Who has 192.168.225.1? Tell 192.168.225.121"
"1598","488.866109171","6e:df:24:b1:0e:fa","20:16:b9:48:0b:f7","ARP","42","","192.168.225.1 is at 6e:df:24:b1:0e:fa"
"1599","489.116322833","fe80::4c2c:be6b:7951:be66","fe80::155c:ead8:f61c:38ce","ICMPv6","86","","Neighbor Solicitation for fe80::155c:ead8:f61c:38ce from 20:16:b9:48:0b:f7"
"1600","489.122782656","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","174","","Redirect"
"1601","489.128833104","fe80::155c:ead8:f61c:38ce","fe80::4c2c:be6b:7951:be66","ICMPv6","86","","Neighbor Advertisement fe80::155c:ead8:f61c:38ce (rtr, sol, ovr) is at 6e:df:24:b1:0e:fa"
"1602","492.217201172","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","134","","Destination Unreachable (Address unreachable)"
"1603","492.831365309","91.108.56.164","192.168.225.121","SSL","171","0","Continuation Data"
"1604","492.831407513","192.168.225.121","91.108.56.164","TCP","66","0","36680  >  443 [ACK] Seq=1715 Ack=1877 Win=665 Len=0 TSval=1303090505 TSecr=1166803287"
"1605","492.884306194","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1606","492.905630375","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  48971 Len=48"
"1607","492.931833913","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"1608","493.041528974","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1609","495.925254799","192.168.225.121","91.108.56.164","TCP","219","0","36680  >  443 [PSH, ACK] Seq=1715 Ack=1877 Win=665 Len=153 TSval=1303093599 TSecr=1166803287"
"1610","496.056748881","91.108.56.164","192.168.225.121","TCP","66","0","443  >  36680 [ACK] Seq=1877 Ack=1868 Win=32458 Len=0 TSval=1166806736 TSecr=1303093599"
"1611","496.056749438","91.108.56.164","192.168.225.121","SSL","155","0","Continuation Data"
"1612","496.056810654","192.168.225.121","91.108.56.164","TCP","66","0","36680  >  443 [ACK] Seq=1868 Ack=1966 Win=665 Len=0 TSval=1303093731 TSecr=1166806736"
"1613","496.104450466","fe80::6cdf:24ff:feae:bf7","ff02::1:ff51:be66","ICMPv6","86","","Neighbor Solicitation for fe80::4c2c:be6b:7951:be66 from 6e:df:24:b1:0e:fa"
"1614","496.104525356","fe80::4c2c:be6b:7951:be66","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Advertisement fe80::4c2c:be6b:7951:be66 (sol, ovr) is at 20:16:b9:48:0b:f7"
"1615","496.705819922","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","156","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1616","496.809958372","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"1617","496.836136967","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1618","496.873505075","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","198","","Protected Payload (KP0)"
"1619","496.873964610","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1620","496.874100355","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","97","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1621","496.900154197","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1622","496.982865443","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1623","499.540661785","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bc","TCP","86","4","[TCP Dup ACK 156#10] 39404  >  5228 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2009701797 TSecr=4219129108"
"1624","499.690209154","2404:6800:4003:c04::bc","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","4","[TCP Dup ACK 157#10] [TCP ACKed unseen segment] 5228  >  39404 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=4219174323 TSecr=2009058723"
"1625","499.691245770","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.121? Tell 192.168.225.1"
"1626","499.691264219","20:16:b9:48:0b:f7","6e:df:24:b1:0e:fa","ARP","42","","192.168.225.121 is at 20:16:b9:48:0b:f7"
"1627","499.993089220","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1628","500.203403778","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  52968 Len=26"
"1629","501.432625746","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"1630","501.432626304","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1631","501.456779833","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","503","","40628  >  443 Len=441"
"1632","501.636398849","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","94","","443  >  40628 Len=32"
"1633","501.636399406","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","435","","443  >  40628 Len=373"
"1634","501.636399532","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  40628 Len=47"
"1635","501.637117473","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","101","","40628  >  443 Len=39"
"1636","501.662470198","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1637","501.842052423","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1638","503.891475342","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"1639","503.917494002","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1640","504.093802648","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"1641","504.094158505","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","96","","40628  >  443 Len=34"
"1642","505.319886637","fe80::6cdf:24ff:feae:bf7","ff02::1:ff34:4c65","ICMPv6","86","","Neighbor Solicitation for 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 from 6e:df:24:b1:0e:fa"
"1643","505.319983300","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Advertisement 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 (sol, ovr) is at 20:16:b9:48:0b:f7"
"1644","506.957335185","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.135? Tell 192.168.225.1"
"1645","507.708098899","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","175","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1646","507.807877088","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"1647","507.833811980","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1648","507.906458784","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"1649","507.913003938","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","174","","Protected Payload (KP0)"
"1650","507.913004480","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1651","507.913605347","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","97","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1652","507.940262989","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1653","508.028533585","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1654","508.084452445","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  48971 Len=26"
"1655","508.707908618","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","156","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1656","508.859839130","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"1657","508.886000044","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1658","508.911357723","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","174","","Protected Payload (KP0)"
"1659","508.911934412","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","97","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1660","508.912817553","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1661","508.940508846","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1662","509.009295059","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1663","509.622720561","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"1664","509.648730760","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1665","509.828292688","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"1666","509.828654307","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","96","","52968  >  443 Len=34"
"1667","514.700684327","192.168.225.121","35.174.127.31","TLSv1.2","398","2","Application Data"
"1668","515.152161377","35.174.127.31","192.168.225.121","TCP","66","2","443  >  41724 [ACK] Seq=3209 Ack=4221 Win=772 Len=0 TSval=451771986 TSecr=1129790897"
"1669","515.152161820","35.174.127.31","192.168.225.121","TLSv1.2","435","2","Application Data"
"1670","515.152268033","192.168.225.121","35.174.127.31","TCP","66","2","41724  >  443 [ACK] Seq=4221 Ack=3578 Win=499 Len=0 TSval=1129791348 TSecr=451771986"
"1671","516.707256807","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","154","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1672","516.849064717","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"1673","516.866851498","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","174","","Protected Payload (KP0)"
"1674","516.867222970","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1675","516.867401386","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","97","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1676","516.893825872","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1677","516.985799078","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1678","517.709562304","192.168.225.121","192.168.225.1","DNS","86","","Standard query 0x2f45 A docs.google.com OPT"
"1679","517.709750117","192.168.225.121","192.168.225.1","DNS","86","","Standard query 0xe9ef AAAA docs.google.com OPT"
"1680","517.788638232","192.168.225.121","140.82.113.26","TCP","66","3","[TCP Keep-Alive] 55264  >  443 [ACK] Seq=241 Ack=209 Win=501 Len=0 TSval=1048858284 TSecr=2073199880"
"1681","517.814876257","192.168.225.1","192.168.225.121","DNS","102","","Standard query response 0x2f45 A docs.google.com A 142.250.67.78 OPT"
"1682","517.827937482","192.168.225.1","192.168.225.121","DNS","114","","Standard query response 0xe9ef AAAA docs.google.com AAAA 2404:6800:4007:80b::200e OPT"
"1683","517.830119932","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","1392","","Initial, DCID=59cff7f3a5649be3"
"1684","517.952819187","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=59cff7f3a5649be3"
"1685","517.978351625","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=59cff7f3a5649be3"
"1686","517.978352057","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","299","","Handshake, SCID=59cff7f3a5649be3"
"1687","517.978352183","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","122","","Protected Payload (KP0)"
"1688","517.982411010","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","1392","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1689","517.983136127","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","1386","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1690","517.983190935","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","1392","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1691","517.983221804","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","1392","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1692","517.983247381","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","983","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
